sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
Khekada,09-139-00737,243643650.37356412,Baghpat,2025_11,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.85,8288.0,10450.0,107402.0,145,15768.0,3.0,59424.0,32.0,UTTAR PRADESH,Baghpat,0.0,0.0,0.0,124.0,9.0,737.0,52.0,99117.97340211042,218.0,71.99147267206477,9.0,139.0,737.0,3301.3567982549253,66027.13596509851,9904.070394764776,618.3441283131475,207.98547829006029,18888.0,22189.0,12.8,3.0,16.16,2.67,22189.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Jewar,09-141-00744,527495512.2527913,Gautam Buddha Nagar,2025_11,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.84,19760.0,35086.0,354270.0,332,0.0,0.0,99039.0,58.0,UTTAR PRADESH,Gautam Buddha Nagar,0.0,0.0,0.0,144.0,9.0,744.0,63.0,172016.46253970903,194.0,67.2396740929443,9.0,141.0,744.0,15160.905774987265,303218.11549974524,45482.71732496179,2839.637651655114,955.1370638241976,7144.0,22305.0,16.9,3.0,14.32,5.2,22305.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Anupshahr,09-142-00748,428851696.62408423,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.89,24796.0,37679.0,374026.0,396,0.0,0.0,64893.0,42.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,748.0,67.0,156297.8509750125,197.0,61.876900540847465,9.0,142.0,748.0,12315.020805027176,246300.41610054352,36945.06241508153,2306.60339678159,775.8463107167121,52280.0,64595.0,13.1,2.0,19.24,3.88,64595.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Tanda,09-136-00724,409495856.7092862,Rampur,2025_11,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.89,24495.0,53808.0,517642.0,451,0.0,0.0,71052.0,38.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,724.0,34.0,175171.97177447187,203.0,69.46706962909369,9.0,136.0,724.0,8588.941358483356,171778.8271696671,25766.82407545007,1608.7087164439326,541.1033055844515,52335.0,60924.0,10.9,3.0,14.42,6.04,60924.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Sardhana,09-138-00732,780030431.2305568,Meerut,2025_11,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.88,55052.0,85443.0,890220.0,958,20460.0,6.0,146750.0,88.0,UTTAR PRADESH,Meerut,0.0,0.0,0.0,169.0,9.0,732.0,44.0,163884.14743230096,230.0,65.28224042272127,9.0,138.0,732.0,20204.477751358696,404089.55502717395,60613.43325407609,3784.298682829484,1272.882098335598,86781.0,106985.0,13.2,2.0,24.0,2.79,106985.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Garhmukteshwar,09-705-00741,610010163.1463053,Hapur,2025_11,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.88,31941.0,58621.0,612513.0,388,21700.0,3.0,120265.0,81.0,UTTAR PRADESH,Hapur,0.0,0.0,0.0,661.0,9.0,741.0,60.0,133342.13859046303,210.0,61.749277162370035,9.0,705.0,741.0,14534.516389266304,290690.32778532605,43603.54916779891,2722.3149197095786,915.6745325237772,63283.0,77818.0,13.0,2.0,16.85,1.93,77818.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.4341867556208237,3
Baraut,09-139-00735,963050751.4112132,Baghpat,2025_11,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.85,60287.0,74146.0,789273.0,802,25583.0,6.0,174330.0,188.0,UTTAR PRADESH,Baghpat,0.0,0.0,0.0,124.0,9.0,735.0,51.0,189482.1833420085,230.0,74.42008490346966,9.0,139.0,735.0,15988.488026494566,319769.7605298913,47965.464079483696,2994.643807362432,1007.2747456691576,108154.0,124142.0,12.4,2.0,34.13,2.94,124142.0,1,3,4,1,2025-2026,332206.0,0.0,332206.0,0.4207067739773276,3
Sikandrabad,09-142-00745,393239015.1655511,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.89,30444.0,46247.0,467533.0,288,5677.0,2.0,91254.0,30.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,745.0,64.0,152279.094725564,203.0,67.10873067303764,9.0,142.0,745.0,20971.64211107337,419432.8422214674,62914.926333220115,3927.9885674040424,1321.2134529976224,58915.0,79887.0,13.8,2.0,16.27,2.47,79887.0,1,3,3,1,2025-2026,639014.88,0.0,639014.88,0.40810908103370397,2
Mohammdi,09-153-00800,1704252670.545392,Kheri,2025_11,0.0,0.0,0.0,0.0,0.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.88,68348.0,116153.0,1128480.0,826,25031.0,7.0,243266.0,115.0,UTTAR PRADESH,Kheri,0.0,0.0,0.0,159.0,9.0,800.0,144.0,418357.7157201937,151.0,70.45287872876733,9.0,153.0,800.0,8226.965822966204,164539.3164593241,24680.897468898613,1540.91069864157,518.2988468468708,105259.0,113486.0,10.5,2.0,17.91,11.56,113486.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.4057387389978937,2
Pratapgarh,09-173-00882,1386187835.5881257,Pratapgarh,2025_11,0.0,0.0,0.0,0.01,0.01,1005.0,6.63,0.0,0.0,0.0,0.0,0.99,105641.0,112427.0,1334367.0,1201,56255.0,16.0,325503.0,153.0,UTTAR PRADESH,Pratapgarh,0.0,0.0,0.0,174.0,9.0,882.0,247.0,342992.07739351573,98.0,73.7520799353655,9.0,173.0,882.0,19394.445382823116,387888.90765646234,58183.336148469345,3632.5796202027695,1221.8500591178563,104869.0,124263.0,12.4,2.0,12.63,11.63,124263.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.4057387389978937,2
Patti,09-173-00883,941966879.3417512,Pratapgarh,2025_11,0.0,0.0,0.0,0.01,0.01,688.0,4.64,0.0,0.0,0.0,0.0,0.99,69601.0,74167.0,882653.0,628,14624.0,6.0,134681.0,101.0,UTTAR PRADESH,Pratapgarh,0.0,0.0,0.0,174.0,9.0,883.0,249.0,246816.3800998451,92.0,70.02122646772831,9.0,173.0,883.0,3089.337038786515,61786.7407757303,9268.011116359548,578.6328273647143,194.62823344355047,156770.0,159859.0,11.2,2.0,15.82,16.37,159859.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.4057387389978937,2
Shikarpur,09-142-00750,709889754.8424231,Bulandshahr,2025_11,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.89,35403.0,53757.0,549463.0,814,0.0,0.0,130498.0,63.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,750.0,69.0,193950.3981386573,195.0,68.2394156214203,9.0,142.0,750.0,12955.180504840351,259103.61009680707,38865.54151452106,2426.5053085565983,816.1763718049423,81209.0,94164.0,12.3,2.0,23.28,6.51,94164.0,1,3,2,1,2025-2026,1165336.192,0.0,1165336.192,0.3972970934472045,2
Shahjahanpur,09-152-00795,1316183866.0997925,Shahjahanpur,2025_11,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.86,74630.0,141252.0,1347338.0,1243,56978.0,19.0,257939.0,103.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,795.0,136.0,236446.00051128745,150.0,64.63483943599245,9.0,152.0,795.0,47847.87776781165,956957.555356233,143543.63330343497,8961.907505911122,3014.4162993721343,177410.0,225258.0,11.7,2.0,10.76,10.92,225258.0,3,2,5,4,2025-2026,0.0,0.0,0.0,0.3939190741805492,2
Budaun,09-149-00782,1493387600.1629956,Budaun,2025_11,0.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.86,63214.0,140538.0,1279597.0,997,53463.0,13.0,200084.0,119.0,UTTAR PRADESH,Budaun,0.0,0.0,0.0,133.0,9.0,782.0,116.0,269418.464569652,165.0,67.69517794892693,9.0,149.0,782.0,40801.178668478264,816023.5733695653,122403.53600543478,7642.060764605979,2570.47425611413,170235.0,211036.0,11.9,2.0,14.77,9.79,211036.0,3,2,5,4,2025-2026,0.0,0.0,0.0,0.3939190741805492,2
Konch,09-165-00855,1089043894.607751,Jalaun,2025_11,0.0,0.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,0.86,27999.0,28058.0,336723.0,433,22797.0,7.0,117649.0,57.0,UTTAR PRADESH,Jalaun,0.0,0.0,0.0,151.0,9.0,855.0,219.0,237090.17108269787,153.0,76.18427951051272,9.0,165.0,855.0,4773.305504840354,95466.11009680708,14319.91651452106,894.0401210565983,300.7182468049423,53717.0,58490.0,10.4,2.0,19.17,8.31,58490.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Bah,09-146-00770,1120161558.8320425,Agra,2025_11,0.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,0.86,32496.0,54897.0,574781.0,689,50406.0,10.0,154005.0,91.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,770.0,94.0,274295.4903408527,149.0,74.71968109204,9.0,146.0,770.0,6404.4146728515625,128088.29345703124,19213.244018554688,1199.5468682250976,403.4781243896484,80829.0,87233.0,11.0,2.0,6.03,10.28,87233.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Fatehabad,09-146-00769,789004088.4720188,Agra,2025_11,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,0.86,33033.0,56492.0,591005.0,706,43819.0,12.0,151460.0,67.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,769.0,93.0,214607.0018251029,159.0,74.19971804330763,9.0,146.0,769.0,7915.242150348166,158304.84300696332,23745.7264510445,1482.5248547602116,498.6602554719345,83082.0,90997.0,11.6,2.0,8.98,9.2,90997.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Bara,09-175-00891,912698161.2305008,Prayagraj,2025_11,0.0,0.0,0.0,0.01,0.0,666.0,1.97,0.0,0.0,0.0,0.0,0.89,34446.0,47843.0,535920.0,510,36108.0,8.0,184404.0,91.0,UTTAR PRADESH,Prayagraj,0.0,0.0,0.0,120.0,9.0,891.0,264.0,188594.12500795777,106.0,68.90168610043365,9.0,175.0,891.0,1786.4564580502715,35729.12916100543,5359.369374150815,334.60329459281587,112.54675685716713,93759.0,95545.0,9.9,2.0,9.51,13.23,95545.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Karhal,09-148-00776,693056190.5718396,Mainpuri,2025_11,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.87,27152.0,36576.0,394679.0,497,20604.0,15.0,148633.0,51.0,UTTAR PRADESH,Mainpuri,0.0,0.0,0.0,166.0,9.0,776.0,110.0,201335.8607361729,154.0,67.62529523942824,9.0,148.0,776.0,5884.572687563689,117691.4537512738,17653.718062691067,1102.180464380679,370.7280793165125,63168.0,69053.0,10.8,2.0,15.63,12.9,69053.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Badlapur,09-194-00982,569750474.7686034,Jaunpur,2025_11,0.0,0.0,0.0,0.01,0.01,407.0,2.58,0.0,0.0,0.0,0.0,1.02,41233.0,46385.0,500185.0,466,20471.0,4.0,115431.0,66.0,UTTAR PRADESH,Jaunpur,0.0,0.0,0.0,152.0,9.0,982.0,364.0,189652.38097795856,86.0,66.79241798025838,9.0,194.0,982.0,161.7617399796196,3235.234799592392,485.28521993885875,30.29797389818275,10.190989618716037,116342.0,116504.0,9.6,2.0,13.8,13.04,116504.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Palia,09-153-00798,2047932222.3807223,Kheri,2025_11,0.0,0.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.9,38012.0,62334.0,596620.0,455,94053.0,28.0,131744.0,58.0,UTTAR PRADESH,Kheri,0.0,0.0,0.0,159.0,9.0,798.0,137.0,351353.9894449288,164.0,67.43924777677246,9.0,153.0,798.0,4390.010190217392,87800.20380434784,13170.030570652176,822.2489086277175,276.5706419836957,84656.0,89046.0,11.0,2.0,21.26,13.19,89046.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Lambhua,09-179-00917,683258224.7477463,Sultanpur,2025_11,0.0,0.0,0.0,0.01,0.01,497.0,3.0,0.0,0.0,0.0,0.0,0.97,40992.0,46309.0,540766.0,706,33221.0,5.0,139918.0,61.0,UTTAR PRADESH,Sultanpur,0.0,0.0,0.0,185.0,9.0,917.0,190.0,182095.69763381564,93.0,68.55256046500028,9.0,179.0,917.0,406.66238370149034,8133.247674029807,1219.987151104471,76.16786446728914,25.61973017319389,125422.0,125829.0,9.8,2.0,14.41,10.17,125829.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.39131516353808204,2
Bareilly,09-150-00787,946063905.6277312,Bareilly,2025_11,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.87,111308.0,218155.0,2142909.0,1487,79379.0,44.0,205791.0,125.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,787.0,124.0,292431.24894648214,171.0,68.73443422906836,9.0,150.0,787.0,272967.03820270044,5459340.764054009,818901.1146081013,51126.72625536579,17196.92340677013,148147.0,421114.0,16.9,3.0,19.03,5.1,421114.0,5,2,5,1,2025-2026,0.0,0.0,0.0,0.38126883213559787,2
Agra,09-146-00766,688694714.6011865,Agra,2025_11,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.86,159574.0,271305.0,2863963.0,1999,69392.0,32.0,364505.0,121.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,766.0,90.0,178916.48858319886,163.0,76.00411780082415,9.0,146.0,766.0,324666.456139606,6493329.12279212,973999.368418818,60810.02723494821,20453.986736795177,127177.0,451843.0,17.6,3.0,15.18,5.46,451843.0,5,2,5,1,2025-2026,0.0,0.0,0.0,0.38126883213559787,2
Sultanpur,09-179-00915,957262336.5347708,Sultanpur,2025_11,0.0,0.0,0.0,0.01,0.01,688.0,3.46,0.0,0.0,0.0,0.0,0.97,86621.0,98329.0,1130181.0,1179,67773.0,24.0,251230.0,97.0,UTTAR PRADESH,Sultanpur,0.0,0.0,0.0,185.0,9.0,915.0,187.0,247835.73790114885,98.0,69.46535388876357,9.0,179.0,915.0,20146.81566321332,402936.3132642663,60440.44698963995,3773.4985737198544,1269.249386782439,153345.0,173492.0,10.9,2.0,12.71,7.82,173492.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Bisauli,09-149-00779,1204754900.3256004,Budaun,2025_11,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,0.0,0.86,50406.0,112298.0,1011425.0,731,25715.0,5.0,173096.0,99.0,UTTAR PRADESH,Budaun,0.0,0.0,0.0,133.0,9.0,779.0,112.0,239442.5924662731,180.0,67.87782725569524,9.0,149.0,779.0,26596.014563519024,531920.2912703805,79788.04369055707,4981.433527747113,1675.5489175016985,108970.0,135566.0,12.3,2.0,15.99,9.03,135566.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Tilhar,09-152-00794,1382260681.0611176,Shahjahanpur,2025_11,0.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,0.86,52921.0,99933.0,943502.0,963,48952.0,11.0,117463.0,118.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,794.0,131.0,324982.8640504056,157.0,65.05539925496994,9.0,152.0,794.0,11841.109499724016,236822.18999448032,35523.32849917205,2217.839809298308,745.9898984826131,135967.0,147808.0,9.7,2.0,17.71,11.99,147808.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Bhogaon,09-148-00777,1501267400.2022707,Mainpuri,2025_11,0.0,0.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.87,73493.0,99944.0,1065287.0,1586,23640.0,5.0,190841.0,128.0,UTTAR PRADESH,Mainpuri,0.0,0.0,0.0,166.0,9.0,777.0,109.0,269908.5750790272,152.0,63.18931784976845,9.0,148.0,777.0,16036.93441639776,320738.6883279552,48110.80324919328,3003.7178161913,1010.3268682330588,124794.0,140831.0,10.7,2.0,14.44,8.13,140831.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Aonla,09-150-00786,1046316127.5540452,Bareilly,2025_11,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.87,48138.0,94635.0,938333.0,1367,47472.0,10.0,167330.0,114.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,786.0,126.0,237025.96260804028,170.0,68.21140305449428,9.0,150.0,786.0,8266.337419592815,165326.74839185632,24799.012258778446,1548.2849986897345,520.7792574343474,142799.0,151065.0,10.7,2.0,30.1,10.55,151065.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Firozabad,09-147-00772,575021373.7070752,Firozabad,2025_11,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.87,65275.0,103945.0,1092392.0,906,16307.0,5.0,131472.0,69.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,772.0,95.0,229294.46715623236,161.0,73.83666539401479,9.0,147.0,772.0,9365.81978175951,187316.3956351902,28097.45934527853,1754.2180451235563,590.0466462508491,104069.0,113435.0,11.5,2.0,15.75,9.76,113435.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Kaimganj,09-159-00830,1202416795.2618096,Farrukhabad,2025_11,0.0,0.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,0.0,0.86,48415.0,82900.0,827232.0,948,36472.0,12.0,126089.0,85.0,UTTAR PRADESH,Farrukhabad,0.0,0.0,0.0,141.0,9.0,830.0,192.0,225086.8580222651,150.0,63.08997147635002,9.0,159.0,830.0,7033.163239852242,140663.26479704486,21099.48971955673,1317.311474824325,443.08928411069127,123541.0,130574.0,10.6,2.0,9.14,7.12,130574.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.37305167138291107,2
Gola Gokaran Nath,09-153-00799,1703091460.334358,Kheri,2025_11,0.0,0.0,0.0,0.0,0.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.88,46634.0,79458.0,786330.0,680,39853.0,9.0,240150.0,92.0,UTTAR PRADESH,Kheri,0.0,0.0,0.0,159.0,9.0,799.0,139.0,336802.5291291137,156.0,69.36354042377742,9.0,153.0,799.0,5892.957657523778,117859.15315047555,17678.872972571335,1103.7509692542037,371.256332423998,137454.0,143347.0,10.2,2.0,20.85,13.13,143347.0,2,2,2,5,2025-2026,1427814.0,1427814.0,0.0,0.3685528142593477,2
Koil,09-143-00755,1366537339.8654504,Aligarh,2025_11,0.0,0.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.87,149789.0,239398.0,2409105.0,1972,50057.0,17.0,257697.0,155.0,UTTAR PRADESH,Aligarh,0.0,0.0,0.0,119.0,9.0,755.0,74.0,269953.57080567896,183.0,77.16116093146893,9.0,143.0,755.0,173478.07378354282,3469561.4756708564,520434.2213506284,32492.44321965757,10929.118648363195,143376.0,316854.0,15.8,3.0,13.56,6.81,316854.0,4,2,5,2,2025-2026,0.0,0.0,0.0,0.3671271726588759,2
Gorakhpur,09-188-00950,1061135579.6206048,Gorakhpur,2025_11,0.0,0.0,0.0,0.02,0.01,767.0,4.18,0.0,0.0,0.0,0.0,0.94,145189.0,164635.0,1950054.0,1479,56555.0,13.0,343451.0,172.0,UTTAR PRADESH,Gorakhpur,0.0,0.0,0.0,148.0,9.0,950.0,321.0,265766.6696929081,78.0,65.78303248308579,9.0,188.0,950.0,147972.54198820694,2959450.8397641387,443917.6259646209,27715.25711439116,9322.270145257038,182863.0,330836.0,15.5,2.0,19.62,5.34,330836.0,4,2,5,2,2025-2026,0.0,0.0,0.0,0.3671271726588759,2
Jalesar,09-201-01009,671544115.494197,Etah,2025_11,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.87,25870.0,39287.0,396192.0,937,30663.0,1.0,112470.0,51.0,UTTAR PRADESH,Etah,0.0,0.0,0.0,138.0,9.0,1009.0,106.0,164774.1851475561,171.0,73.82104399812098,9.0,201.0,1009.0,10518.399286684784,210367.98573369568,31555.19786005435,1970.09618639606,662.6591550611414,64884.0,75402.0,12.3,2.0,23.34,12.89,75402.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Patiyali,09-202-01012,1144757015.640789,Kasganj,2025_11,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.87,38785.0,70728.0,652816.0,735,33714.0,8.0,86530.0,76.0,UTTAR PRADESH,Kasganj,0.0,0.0,0.0,633.0,9.0,1012.0,102.0,294887.9316746101,160.0,66.75658823038405,9.0,202.0,1012.0,14250.34864342731,285006.9728685462,42751.045930281936,2669.090300913935,897.7719645359206,104167.0,118417.0,11.3,2.0,16.64,10.12,118417.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Bikapur,09-177-00906,701054717.4217612,Ayodhya,2025_11,0.0,0.0,0.0,0.01,0.01,508.0,2.77,0.0,0.0,0.0,0.0,0.95,48697.0,56638.0,639166.0,458,18731.0,4.0,165255.0,65.0,UTTAR PRADESH,Ayodhya,0.0,0.0,0.0,140.0,9.0,906.0,274.0,207067.63464809116,97.0,68.80993476507679,9.0,177.0,906.0,4788.018679411515,95760.3735882303,14364.056038234548,896.7958986537768,301.64517680292545,107012.0,111800.0,10.9,2.0,6.98,8.87,111800.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Gunnaur,09-754-00778,1173191437.721419,Sambhal,2025_11,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,0.88,36083.0,79014.0,715026.0,619,20489.0,1.0,187341.0,75.0,UTTAR PRADESH,Sambhal,0.0,0.0,0.0,659.0,9.0,778.0,111.0,202840.90527319623,180.0,67.28355369409896,9.0,754.0,778.0,6689.920189898948,133798.40379797894,20069.76056969684,1253.0220515680728,421.4649719636338,114830.0,121520.0,9.3,2.0,7.57,7.75,121520.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Sikandra Rao,09-144-00758,725102128.1983687,Hathras,2025_11,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.87,31795.0,48873.0,491510.0,759,29569.0,7.0,82449.0,60.0,UTTAR PRADESH,Hathras,0.0,0.0,0.0,163.0,9.0,758.0,80.0,158050.74726947906,175.0,77.90422023543394,9.0,144.0,758.0,12397.874702785328,247957.49405570657,37193.62410835599,2322.1219318316917,781.0661062754757,61101.0,73499.0,10.9,2.0,7.67,5.24,73499.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Kiraoli,09-146-00767,913142418.0198518,Agra,2025_11,0.0,0.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.86,36033.0,61559.0,645410.0,610,66548.0,20.0,288423.0,102.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,767.0,91.0,240142.74627753973,170.0,76.90053167750288,9.0,146.0,767.0,19070.822860054348,381416.457201087,57212.46858016304,3571.9651216881794,1201.461840183424,93265.0,112336.0,12.6,2.0,18.5,8.28,112336.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Kheragarh,09-146-00768,1012844329.4528624,Agra,2025_11,0.0,0.0,0.0,0.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,0.86,34434.0,59409.0,619628.0,661,19456.0,11.0,197150.0,99.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,768.0,92.0,293904.66243984125,176.0,76.65829345059291,9.0,146.0,768.0,6441.8940270465355,128837.88054093072,19325.682081139606,1206.566751265816,405.8393237039317,81510.0,87952.0,11.3,2.0,11.73,7.7,87952.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Puranpur,09-151-00792,2274652353.3815627,Pilibhit,2025_11,0.0,0.0,0.0,0.0,0.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.88,46456.0,76335.0,804923.0,620,46241.0,9.0,177188.0,64.0,UTTAR PRADESH,Pilibhit,0.0,0.0,0.0,173.0,9.0,792.0,129.0,309452.57038532296,181.0,64.37441002943208,9.0,151.0,792.0,6556.147288446841,131122.94576893683,19668.441865340523,1227.9663871260934,413.037279172151,88858.0,95414.0,11.0,2.0,14.95,7.37,95414.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Shikohabad,09-147-00774,954691280.4217108,Firozabad,2025_11,0.0,0.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.87,50401.0,79641.0,839898.0,970,61730.0,10.0,293500.0,92.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,774.0,99.0,237792.5759125907,156.0,74.33866228608686,9.0,147.0,774.0,17016.04210895041,340320.8421790082,51048.12632685123,3187.1046870064115,1072.0106528638755,70924.0,87940.0,12.1,2.0,14.37,7.53,87940.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.35820905550209925,2
Etah,09-201-01008,1590940232.100049,Etah,2025_11,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.87,79268.0,120105.0,1221170.0,2014,27813.0,4.0,244947.0,143.0,UTTAR PRADESH,Etah,0.0,0.0,0.0,138.0,9.0,1008.0,105.0,269990.0836250088,168.0,71.2468967383051,9.0,201.0,1008.0,25887.98932614534,517759.7865229068,77663.96797843602,4848.820400787022,1630.9433275471563,196611.0,222499.0,11.8,2.0,9.93,8.71,222499.0,3,2,1,4,2025-2026,2090000.0,2090000.0,0.0,0.34321015387481957,2
